production_run_id,date,plant_id,product_id,operator_id,quantity_produced,quantity_defective,downtime_minutes,energy_consumed_kwh
1620,11/11/2024,2,8,20,801,10,13,71.53
1621,11/11/2024,3,5,10,198,3,232,339.62
1622,11/11/2024,3,5,16,299,9,16,229.95
1623,11/11/2024,1,7,5,13,0,1,194.11
1624,11/12/2024,3,7,13,12,0,3,200.51
1625,11/12/2024,2,6,11,95,3,18,69.13
1626,11/12/2024,4,10,18,208,2,8,1224.02
1627,11/12/2024,1,1,8,133,3,6,2156.5
1628,11/13/2024,4,1,14,127,3,1,2046.9
1629,11/13/2024,3,7,1,15,0,2,231.23
1630,11/13/2024,3,9,6,983,11,19,73.11
1631,11/13/2024,5,3,20,5,0,17,349.27
1632,11/14/2024,4,1,17,133,1,18,2162.33
1633,11/14/2024,3,9,4,767,15,6,68.27
1634,11/14/2024,2,2,6,270,5,18,654.29
1635,11/14/2024,1,4,20,296,6,0,1293.68
1636,11/14/2024,2,8,7,896,16,19,115.27
1637,11/14/2024,2,8,5,873,16,9,102.7
1638,11/14/2024,3,7,4,15,0,4,216.95
1639,11/15/2024,5,2,14,418,12,11,975.58
1640,11/15/2024,1,1,1,162,1,4,2635.86
1641,11/15/2024,5,3,19,5,0,9,351.19
1642,11/15/2024,3,9,2,651,7,16,53.19
1643,11/15/2024,4,10,3,240,4,6,1427.37
1644,11/16/2024,1,1,3,144,3,20,2354.26
1645,11/16/2024,3,5,15,242,6,18,207.58
1646,11/16/2024,4,1,2,161,3,298,2842.03
1647,11/16/2024,5,3,13,3,0,12,230.12
1648,11/16/2024,4,1,20,195,4,15,3178.91
1649,11/17/2024,2,8,20,848,14,14,81.36
1650,11/17/2024,2,6,12,128,7,3,85.49
1651,11/17/2024,1,4,1,288,3,10,1247.29
1652,11/18/2024,5,3,13,4,0,9,269.48
1653,11/18/2024,5,2,6,455,8,16,1048.27
1654,11/18/2024,1,4,9,282,3,3,1226.83
1655,11/18/2024,5,2,5,399,13,127,1034.91
1656,11/18/2024,4,1,4,156,4,18,2542.25
1657,11/18/2024,4,10,8,122,2,16,731.39
1658,11/19/2024,4,1,11,108,2,346,2036.58
1659,11/19/2024,4,10,4,192,5,7,1155.61
1660,11/19/2024,5,2,1,404,5,20,948.97
1661,11/19/2024,2,2,13,454,4,14,1080.18
1662,11/19/2024,3,7,19,11,0,14,188.9
1663,11/20/2024,5,3,8,4,0,0,288.12
1664,11/20/2024,2,2,11,425,7,19,1010.12
1665,11/20/2024,3,9,10,1054,6,19,66.77
1666,11/21/2024,1,4,12,291,10,1,1275.36
1667,11/21/2024,4,1,12,171,6,15,2765.84
1668,11/21/2024,2,2,20,392,8,20,934.55
1669,11/22/2024,4,10,13,215,2,15,1286.99
1670,11/22/2024,2,2,11,402,7,317,1180.83
1671,11/22/2024,5,2,13,446,6,8,1055.22
1672,11/22/2024,3,7,13,16,0,108,303.12
1673,11/22/2024,5,2,11,449,6,14,1055.19
1674,11/22/2024,2,2,12,486,17,4,1134.04
1675,11/23/2024,3,7,8,16,0,3,226.01
1676,11/23/2024,2,6,3,79,3,5,84.13
1677,11/23/2024,3,7,6,17,0,19,268.97
1678,11/23/2024,3,5,8,241,6,12,202.18
1679,11/23/2024,5,3,1,5,0,8,325.37
1680,11/23/2024,2,6,20,83,3,3,84.23
1681,11/23/2024,5,3,6,3,0,8,228.14
1682,11/24/2024,3,5,13,231,2,10,164.69
1683,11/24/2024,2,8,6,558,6,16,60.18
1684,11/24/2024,4,10,11,121,2,3,719.49
1685,11/25/2024,1,4,6,291,6,18,1282.1
1686,11/25/2024,5,2,20,427,10,4,983.35
1687,11/25/2024,5,3,13,4,0,13,277.04
1688,11/26/2024,5,3,15,5,0,10,338.41
1689,11/26/2024,3,9,11,1103,5,19,58.78
1690,11/26/2024,5,2,10,388,5,1,885.51
1691,11/26/2024,3,7,8,17,0,20,273.59
1692,11/26/2024,1,4,11,287,4,17,1272.88
1693,11/27/2024,3,7,10,17,0,15,240.26
1694,11/27/2024,2,6,15,129,5,4,82.68
1695,11/27/2024,5,2,12,343,13,3,813.63
1696,11/28/2024,1,1,7,183,5,19,2956.9
1697,11/28/2024,4,1,3,151,3,17,2458.13
1698,11/28/2024,1,7,6,16,0,5,245.48
1699,11/28/2024,3,7,15,12,0,15,177.43
1700,11/29/2024,5,2,11,440,7,3,1018.1
1701,11/29/2024,5,2,15,338,8,6,812.33
1702,11/29/2024,5,2,1,378,4,19,884.26
1703,11/29/2024,4,1,4,194,5,20,3142.13
1704,11/30/2024,5,2,8,460,11,18,1093.63
1705,11/30/2024,5,2,11,408,6,20,962.52
1706,11/30/2024,4,1,6,166,3,8,2707.02
1707,11/30/2024,5,3,20,5,0,18,341.95
1708,11/30/2024,2,8,6,785,7,19,91.04
1709,11/30/2024,5,3,4,3,0,17,241.43
1710,11/30/2024,5,2,5,428,14,1,995.72
1711,12/1/2024,1,1,9,169,2,14,2745.94
1712,12/1/2024,5,3,12,5,0,16,337.09
1713,12/1/2024,2,8,18,776,4,1,65.44
1714,12/1/2024,3,7,8,15,0,5,239.66
1715,12/2/2024,1,1,5,156,5,11,2541.36
1716,12/2/2024,1,4,7,295,9,19,1311.88
1717,12/2/2024,1,7,14,16,0,12,221.54
1718,12/2/2024,2,8,5,706,17,14,79.96
1719,12/2/2024,2,2,4,442,11,12,1018.28
1720,12/2/2024,2,2,4,412,10,16,980.2
1721,12/2/2024,2,2,20,432,9,12,1005.09
1722,12/3/2024,1,7,6,13,0,3,180.89
1723,12/3/2024,3,5,4,256,7,0,186.66
1724,12/3/2024,3,5,5,259,7,6,198.23
1725,12/3/2024,3,7,13,17,0,18,260.75
1726,12/3/2024,2,8,19,799,2,3,66.02
1727,12/3/2024,2,6,12,123,7,4,73.96
1728,12/3/2024,1,4,3,357,7,7,1555.15
1729,12/4/2024,1,1,20,158,4,13,2582.88
1730,12/4/2024,1,4,8,343,8,5,1504.86
1731,12/4/2024,1,1,10,120,2,18,1980.97
1732,12/4/2024,4,10,14,229,6,11,1350.43
1733,12/4/2024,4,1,8,89,2,14,1462.57
1734,12/5/2024,1,7,2,20,0,58,338.64
1735,12/5/2024,4,1,4,147,4,13,2393.05
1736,12/5/2024,5,2,17,384,5,3,915.37
1737,12/6/2024,4,1,7,150,4,162,2552.89
1738,12/6/2024,1,4,12,299,11,6,1286.54
1739,12/6/2024,5,3,6,3,0,13,224.25
1740,12/7/2024,1,1,4,153,4,6,2487.08
1741,12/7/2024,2,6,9,117,3,168,227.35
1742,12/7/2024,4,1,2,126,2,10,2059.07
1743,12/7/2024,1,1,4,107,3,8,1729.89
1744,12/7/2024,3,9,8,1192,15,20,77.7
1745,12/7/2024,5,2,11,400,5,15,959.17
1746,12/8/2024,5,3,8,5,0,13,335.69
1747,12/8/2024,5,3,4,4,0,9,295.3
1748,12/8/2024,4,10,19,184,2,5,1080.44
1749,12/8/2024,5,3,19,5,0,2,340.06
1750,12/8/2024,3,5,14,220,6,17,189.37
1751,12/8/2024,1,1,14,156,4,3,2542.38
1752,12/9/2024,1,1,12,178,6,18,2890.34
1753,12/9/2024,2,2,3,451,10,16,1038.77
1754,12/9/2024,1,7,13,17,0,14,271.57
1755,12/9/2024,3,9,17,1079,7,11,57.89
1756,12/9/2024,1,7,6,15,0,5,235.18
1757,12/9/2024,4,1,10,154,2,5,2498.44
1758,12/9/2024,4,10,6,208,4,12,1238.74
1759,12/10/2024,1,4,2,308,6,2,1352.2
1760,12/10/2024,4,1,12,144,5,15,2337.36
1761,12/10/2024,5,2,11,435,7,20,1020.68
1762,12/10/2024,3,9,2,1072,15,7,65.85
1763,12/10/2024,5,3,1,4,0,4,275.63
1764,12/10/2024,1,4,5,308,10,17,1337.6
1765,12/11/2024,5,2,9,407,5,13,941.65
1766,12/11/2024,3,7,16,15,0,77,262.67
1767,12/11/2024,1,1,4,163,4,19,2658.8
1768,12/11/2024,2,2,14,348,10,10,808.46
1769,12/11/2024,2,2,9,362,4,0,860.9
1770,12/11/2024,3,7,10,14,0,20,202.26
1771,12/11/2024,2,8,10,580,3,15,87.02
1772,12/12/2024,1,7,5,16,0,1,232.67
1773,12/12/2024,1,4,15,330,8,13,1443.58
1774,12/12/2024,1,1,11,208,3,17,3368.49
1775,12/12/2024,5,2,19,371,5,12,877.04
1776,12/12/2024,1,4,11,266,4,15,1192.29
1777,12/12/2024,2,8,13,648,0,7,87.78
1778,12/13/2024,5,3,7,4,0,3,272.99
1779,12/13/2024,3,7,12,15,0,338,479.95
1780,12/13/2024,2,6,17,148,4,10,112.47
1781,12/13/2024,3,5,1,161,1,17,155.9
1782,12/13/2024,5,3,10,4,0,7,289.88
1783,12/13/2024,3,7,13,16,0,1,215.14
1784,12/13/2024,3,9,20,867,10,5,69.87
1785,12/14/2024,4,10,16,188,5,59,1142.35
1786,12/14/2024,2,6,4,82,4,0,75.27
1787,12/14/2024,5,2,4,394,10,17,915.21
1788,12/14/2024,1,1,19,213,3,0,3455.24
1789,12/14/2024,3,7,5,18,0,13,248.45
1790,12/14/2024,1,1,2,134,3,10,2171.12
1791,12/15/2024,5,3,18,3,0,11,238.14
1792,12/15/2024,5,2,10,283,4,10,689.9
1793,12/15/2024,3,7,2,12,0,4,197.99
1794,12/15/2024,1,1,5,164,5,15,2673.29
1795,12/15/2024,5,2,15,371,10,9,877.75
1796,12/16/2024,4,1,1,154,2,11,2511.37
1797,12/16/2024,5,2,3,417,8,213,1147.24
1798,12/16/2024,2,2,13,454,4,16,1077.49
1799,12/16/2024,3,9,8,943,13,98,127.85
1800,12/17/2024,4,10,17,226,2,11,1328.77
1801,12/17/2024,4,1,18,125,1,353,2317.18
1802,12/17/2024,4,1,1,165,2,10,2667.64
1803,12/17/2024,5,2,5,495,15,17,1166.76
1804,12/17/2024,5,3,19,5,0,19,327.64
1805,12/17/2024,3,7,19,19,0,4,260.85
1806,12/18/2024,1,1,20,192,4,4,3121.38
1807,12/18/2024,5,2,19,389,5,4,927.48
1808,12/18/2024,5,3,1,4,0,5,274.68
1809,12/18/2024,5,2,19,407,5,104,1009.55
1810,12/19/2024,2,2,1,305,3,1,733.45
1811,12/19/2024,5,3,13,3,0,12,231.47
1812,12/19/2024,3,5,8,286,7,2,206.79
1813,12/19/2024,1,4,9,275,4,6,1196.14
1814,12/20/2024,5,3,4,5,0,8,354.14
1815,12/20/2024,5,3,15,5,0,266,561.7
1816,12/20/2024,4,10,9,290,3,2,1707.26
1817,12/20/2024,2,6,1,140,4,18,94.65
1818,12/20/2024,5,3,2,5,0,13,337.19
1819,12/20/2024,2,6,18,96,3,5,70.34
1820,12/21/2024,1,7,8,15,0,3,218.8
1821,12/21/2024,4,1,12,145,5,12,2340.53
1822,12/21/2024,5,2,5,376,13,20,892.88
1823,12/21/2024,5,2,13,405,5,11,967.43
1824,12/21/2024,1,4,12,281,11,14,1227.08
1825,12/21/2024,1,7,5,14,0,322,469.52
1826,12/22/2024,2,6,3,128,5,5,74.91
1827,12/22/2024,5,3,11,5,0,8,345.24
1828,12/22/2024,3,7,5,11,0,1,161.06
1829,12/22/2024,5,2,1,441,6,0,1030.66
1830,12/22/2024,1,7,2,12,0,13,181.4
1831,12/22/2024,1,4,6,274,6,5,1198.62
1832,12/22/2024,5,3,9,5,0,8,345.08
1833,12/23/2024,1,1,14,173,5,78,2842.76
1834,12/23/2024,3,9,2,753,12,14,71.7
1835,12/23/2024,1,7,3,13,0,230,365.6
1836,12/23/2024,4,1,19,142,2,0,2320.28
1837,12/24/2024,1,7,19,17,0,20,244.13
1838,12/24/2024,5,3,14,5,0,4,337.01
1839,12/24/2024,3,7,4,13,0,16,222.33
1840,12/24/2024,4,1,10,163,3,2,2621.02
1841,12/24/2024,3,5,5,228,7,5,153.55
1842,12/25/2024,2,8,12,773,23,4,76.41
1843,12/25/2024,1,4,9,365,5,18,1597.57
1844,12/25/2024,3,7,18,15,0,7,218.41
1845,12/25/2024,3,7,5,15,0,8,232.09
1846,12/25/2024,4,10,15,209,5,6,1239.13
1847,12/26/2024,5,2,18,381,5,0,893.89
1848,12/26/2024,5,2,8,374,10,1,879.77
1849,12/26/2024,2,2,1,374,5,8,885.85
1850,12/27/2024,2,2,3,421,10,18,985.94
1851,12/27/2024,1,1,6,158,2,5,2578.26
1852,12/27/2024,3,9,19,831,5,189,179.57
1853,12/28/2024,1,4,7,349,10,18,1534.61
1854,12/28/2024,1,1,3,124,2,0,2002.13
1855,12/28/2024,5,2,1,373,3,1,870.31
1856,12/28/2024,3,5,3,257,6,20,193.67
1857,12/28/2024,5,2,18,339,4,18,800.77
1858,12/28/2024,1,4,13,316,3,17,1368.95
1859,12/29/2024,4,10,16,144,4,16,861.48
1860,12/29/2024,2,8,7,877,16,11,105.9
1861,12/29/2024,1,1,13,149,2,10,2402.32
1862,12/29/2024,2,8,12,704,18,5,67.67
1863,12/29/2024,4,10,6,211,4,4,1235.2
1864,12/29/2024,2,6,11,112,3,321,336.63
1865,12/29/2024,4,10,8,167,4,19,1022.55
1866,12/30/2024,3,7,11,13,0,18,216.38
1867,12/30/2024,4,10,6,192,4,5,1149.89
1868,12/30/2024,2,6,12,114,6,0,86.25
1869,12/30/2024,2,2,15,445,12,141,1141.31
1870,12/30/2024,2,2,20,428,9,3,996.29
1871,12/31/2024,1,7,12,15,0,6,223.72
1872,12/31/2024,3,9,18,738,2,15,43.46
1873,12/31/2024,1,4,18,304,4,7,1326.75
1874,12/31/2024,5,2,3,407,10,18,959.33
1875,12/31/2024,2,8,9,506,3,16,58.68
1876,12/31/2024,4,1,1,111,1,20,1839.06
1877,1/1/2025,2,8,5,918,22,3,70.12
1878,1/1/2025,3,9,20,1181,17,0,38.72
1879,1/1/2025,2,2,9,366,5,4,864.52
1880,1/1/2025,1,1,12,158,6,2,2556.32
1881,1/2/2025,4,10,13,150,2,19,896.93
1882,1/2/2025,4,10,15,123,2,4,751.17
1883,1/2/2025,1,7,6,18,0,197,407.72
1884,1/3/2025,1,1,19,170,2,8,2746.32
1885,1/3/2025,5,3,3,5,0,6,352.36
1886,1/3/2025,4,10,1,200,2,13,1204.06
1887,1/3/2025,4,10,2,179,4,16,1084.22
1888,1/3/2025,3,7,2,13,0,20,189.95
1889,1/3/2025,4,10,7,224,6,13,1322.15
1890,1/3/2025,3,9,20,942,11,4,49.39
1891,1/4/2025,1,4,5,211,6,10,952.38
1892,1/4/2025,5,3,9,5,0,1,332.15
1893,1/4/2025,4,1,20,135,3,19,2208.04
1894,1/5/2025,3,5,7,269,8,9,216.49
1895,1/5/2025,2,6,2,114,4,1,91.61
1896,1/5/2025,2,2,3,433,9,0,999.2
1897,1/5/2025,3,7,15,16,0,15,235.23
1898,1/5/2025,4,10,19,239,4,20,1413.67
1899,1/5/2025,2,6,8,115,5,12,105.72
1900,1/6/2025,5,3,3,4,0,9,272
1901,1/6/2025,5,2,19,292,4,16,683.3
1902,1/6/2025,3,5,13,259,3,12,187.08
1903,1/6/2025,4,1,4,167,4,4,2694.78
1904,1/6/2025,5,2,9,362,5,180,994.53
1905,1/6/2025,5,2,8,435,11,10,1032.2
1906,1/6/2025,2,8,2,783,11,3,97.82
1907,1/7/2025,1,7,4,14,0,3,190.58
1908,1/7/2025,5,3,3,6,0,8,405.96
1909,1/7/2025,2,6,17,132,4,15,80.04
1910,1/8/2025,2,8,6,917,8,4,77.12
1911,1/8/2025,4,10,15,166,4,6,988.02
1912,1/8/2025,1,4,2,311,7,4,1367.5
1913,1/8/2025,5,2,1,469,6,1,1067.5
1914,1/8/2025,2,6,6,127,4,6,73.57
1915,1/8/2025,1,7,10,12,0,6,195.32
1916,1/9/2025,1,4,6,339,6,11,1487.92
1917,1/9/2025,5,3,6,5,0,7,329.36
1918,1/9/2025,3,9,12,893,26,7,61.43
1919,1/9/2025,2,8,20,746,11,7,91.63
1920,1/9/2025,2,2,8,391,9,248,1091.82
1921,1/9/2025,1,7,15,16,0,5,247.19
1922,1/9/2025,2,6,2,95,3,20,100.19
1923,1/10/2025,2,8,18,833,1,20,93.37
1924,1/10/2025,3,9,9,1137,3,4,41.75
1925,1/10/2025,2,8,5,712,16,99,162.1
1926,1/10/2025,3,7,5,18,0,20,285.41
1927,1/10/2025,2,8,12,768,22,10,72.52
1928,1/10/2025,1,4,8,370,10,7,1590.77
1929,1/10/2025,1,7,2,12,0,7,165.85
1930,1/11/2025,2,8,10,961,4,81,141.25
1931,1/11/2025,4,1,13,162,1,18,2649.53
1932,1/11/2025,4,10,13,178,2,2,1049.83
1933,1/11/2025,4,10,3,213,4,2,1259.4
1934,1/11/2025,4,1,19,134,2,15,2198.14
1935,1/12/2025,1,4,6,294,5,20,1295.35
1936,1/12/2025,2,8,3,718,9,19,84.42
1937,1/12/2025,5,3,13,4,0,7,258.8
1938,1/12/2025,5,2,5,389,13,10,921.07
1939,1/13/2025,5,3,18,4,0,20,293.4
1940,1/13/2025,3,5,4,267,7,0,208.35
1941,1/13/2025,5,3,6,4,0,11,292.49
1942,1/13/2025,3,7,13,13,0,9,198.9
1943,1/13/2025,1,1,5,143,4,13,2328.26
1944,1/13/2025,3,9,15,1312,24,6,56.47
1945,1/13/2025,3,7,2,13,0,10,208.46
1946,1/14/2025,2,2,19,417,7,3,985.96
1947,1/14/2025,5,3,5,5,0,234,520.94
1948,1/14/2025,1,1,12,143,5,6,2319.86
1949,1/14/2025,2,2,11,540,9,18,1269.94
1950,1/14/2025,5,3,12,5,0,10,348.15
1951,1/14/2025,3,9,8,933,12,19,48.71
1952,1/15/2025,5,2,20,309,8,14,727.85
1953,1/15/2025,5,3,14,4,0,17,270.45
1954,1/15/2025,2,2,19,369,6,6,884.58
1955,1/15/2025,5,3,4,4,0,18,282.22
1956,1/15/2025,1,7,6,12,0,16,186.71
1957,1/15/2025,3,9,14,936,19,4,33.41
1958,1/15/2025,1,1,10,134,1,4,2186.14
1959,1/16/2025,5,2,1,382,3,14,894.03
1960,1/16/2025,4,10,17,217,2,15,1308.3
1961,1/16/2025,5,3,3,6,0,11,400.9
1962,1/16/2025,2,6,11,115,3,17,87.31
1963,1/17/2025,3,5,7,275,8,7,188.4
1964,1/17/2025,4,10,6,184,3,14,1107.77
1965,1/17/2025,4,10,18,226,3,8,1331.16
1966,1/17/2025,5,2,5,514,16,14,1213.27
1967,1/18/2025,4,10,7,132,4,5,779.48
1968,1/18/2025,5,3,14,4,0,5,261.96
1969,1/18/2025,2,8,5,833,16,12,92.52
1970,1/19/2025,2,2,1,364,3,2,859.96
1971,1/19/2025,1,7,14,16,0,13,226.08
1972,1/19/2025,4,10,11,148,2,6,868.04
1973,1/20/2025,2,8,19,815,4,6,74.53
1974,1/20/2025,2,2,5,407,14,0,929.38
1975,1/20/2025,2,2,5,382,11,20,910.94
1976,1/20/2025,4,10,9,188,3,5,1132.03
1977,1/21/2025,4,10,18,185,2,16,1121.44
1978,1/21/2025,1,1,5,142,4,10,2305.41
1979,1/21/2025,5,3,9,4,0,18,295.18
1980,1/22/2025,2,2,5,327,10,11,793.85
1981,1/22/2025,5,3,20,4,0,19,271.24
1982,1/22/2025,1,7,20,16,0,3,232.16
1983,1/23/2025,2,2,16,341,9,193,937.64
1984,1/23/2025,1,4,6,286,6,20,1256.8
1985,1/23/2025,2,2,1,507,5,9,1175.66
1986,1/23/2025,1,4,17,352,5,0,1516.84
1987,1/24/2025,2,2,12,418,15,19,996.34
1988,1/24/2025,3,5,15,249,7,20,201.72
1989,1/24/2025,2,8,11,775,4,10,96.29
1990,1/25/2025,3,9,5,943,18,0,55.02
1991,1/25/2025,5,2,5,410,12,13,951.63
1992,1/25/2025,2,8,11,686,4,7,75.29
1993,1/25/2025,2,8,14,621,11,5,52.97
1994,1/26/2025,1,4,9,309,4,6,1336.24
1995,1/26/2025,1,1,18,131,2,5,2112.57
1996,1/26/2025,1,1,5,167,5,3,2712.85
1997,1/26/2025,5,2,14,409,13,0,934.41
1998,1/26/2025,5,2,17,359,4,9,854.95
1999,1/26/2025,1,1,13,181,2,10,2934.83
2000,1/27/2025,4,10,13,256,2,4,1493.91
2001,1/27/2025,2,2,20,438,9,77,1058.92
2002,1/27/2025,2,8,9,832,1,16,109.4
2003,1/27/2025,5,2,3,392,7,18,930.78
2004,1/27/2025,5,3,19,5,0,3,341.81
2005,1/27/2025,1,1,8,175,4,5,2842.25
2006,1/28/2025,1,4,7,341,9,3,1461.8
2007,1/28/2025,1,4,6,368,6,5,1615
2008,1/28/2025,5,2,19,429,6,13,992.21
2009,1/29/2025,4,1,8,121,3,16,1983.18
2010,1/29/2025,4,1,7,170,5,20,2750.56
2011,1/29/2025,5,3,6,4,0,3,252.43
2012,1/29/2025,1,1,5,180,5,19,2911.29
2013,1/29/2025,5,2,12,475,18,16,1110.62
2014,1/29/2025,1,4,16,299,8,11,1322.57
2015,1/30/2025,1,7,18,15,0,2,223.95
2016,1/30/2025,4,10,14,215,6,17,1285.58
2017,1/30/2025,5,3,12,5,0,4,341.26
2018,1/30/2025,4,10,13,207,2,3,1208.18
2019,1/31/2025,2,6,20,120,5,7,90.69
2020,1/31/2025,4,1,15,157,4,4,2555.79
2021,1/31/2025,4,10,19,236,4,12,1395.98
2022,1/31/2025,5,2,18,453,6,17,1056.93
2023,1/31/2025,5,3,13,3,0,13,218.88
2024,1/31/2025,3,7,17,17,0,17,240.37
2025,2/1/2025,3,9,18,828,0,20,63.15
2026,2/1/2025,4,1,11,120,1,0,1963.59
2027,2/1/2025,2,6,18,136,4,17,116.49
2028,2/1/2025,5,2,2,374,9,19,890.5
2029,2/1/2025,4,10,4,204,6,273,1432.93
2030,2/1/2025,1,1,1,115,1,12,1863.67
2031,2/2/2025,3,9,7,948,19,6,66.78
2032,2/2/2025,5,3,14,4,0,0,276.15
2033,2/2/2025,5,3,6,4,0,6,271.91
2034,2/2/2025,1,1,8,137,3,19,2241.01
2035,2/2/2025,1,4,16,273,8,12,1212.59
2036,2/2/2025,3,5,10,295,5,10,231.41
2037,2/2/2025,5,3,16,5,0,0,323.27
2038,2/3/2025,3,7,1,13,0,9,207.09
2039,2/3/2025,3,7,20,13,0,7,199.48
2040,2/3/2025,3,5,16,199,5,19,146.85
2041,2/3/2025,2,6,5,132,7,20,120.9
2042,2/4/2025,2,6,9,122,3,10,98.34
2043,2/4/2025,3,9,11,796,3,11,40.32
2044,2/4/2025,3,5,13,200,2,14,143.86
2045,2/4/2025,3,5,17,236,3,15,172.81
2046,2/4/2025,3,9,7,957,18,9,40.83
2047,2/4/2025,4,1,12,160,6,8,2587.98
2048,2/5/2025,2,2,11,343,4,16,803.26
2049,2/5/2025,1,1,7,121,3,13,1993.85
2050,2/5/2025,5,3,17,5,0,134,436.4
2051,2/5/2025,4,1,1,131,1,10,2121.26
2052,2/5/2025,4,10,14,173,5,15,1049.24
2053,2/5/2025,5,2,4,408,11,6,944.5
2054,2/5/2025,4,10,3,221,4,12,1313.9
2055,2/6/2025,3,5,7,273,8,12,208.56
2056,2/6/2025,4,10,11,144,2,63,892.89
2057,2/6/2025,5,3,16,5,0,19,341.58
2058,2/7/2025,3,7,6,15,0,16,222.2
2059,2/7/2025,5,3,19,4,0,15,275.14
2060,2/7/2025,5,3,17,4,0,5,259.74
2061,2/7/2025,4,10,18,254,4,4,1485.67
2062,2/7/2025,5,2,20,476,10,213,1281.42
2063,2/7/2025,5,3,9,6,0,5,394.92
2064,2/7/2025,4,1,3,134,2,10,2192.08
2065,2/8/2025,1,1,19,149,2,18,2408.85
2066,2/8/2025,1,7,20,19,0,5,284.84
2067,2/8/2025,4,10,19,165,2,13,992.56
2068,2/8/2025,2,6,3,131,5,0,95.86
2069,2/8/2025,4,1,11,113,1,3,1843.43
2070,2/8/2025,5,2,1,309,3,10,727.23
2071,2/8/2025,2,8,14,836,18,3,64.27
2072,2/9/2025,1,1,10,129,1,16,2106.65
2073,2/9/2025,4,10,5,219,7,6,1288.18
2074,2/9/2025,5,2,1,428,6,13,987.01
2075,2/9/2025,3,7,8,12,0,18,193.89
2076,2/9/2025,2,6,12,130,7,19,82.15
2077,2/10/2025,5,2,16,397,12,13,953.52
2078,2/10/2025,4,10,1,189,1,8,1113.41
2079,2/10/2025,4,1,2,190,4,10,3083.38
2080,2/10/2025,2,6,18,151,4,1,113.99
2081,2/11/2025,1,1,18,152,2,118,2555.86
2082,2/11/2025,2,6,5,147,7,8,97.01
2083,2/11/2025,5,2,19,376,4,1,873.54
2084,2/12/2025,3,9,20,1105,12,16,66.36
2085,2/12/2025,3,9,17,983,2,3,66.29
2086,2/12/2025,2,6,18,134,4,8,108.88
2087,2/12/2025,1,7,14,14,0,2,206.89
2088,2/12/2025,2,8,16,753,17,7,69.36
2089,2/12/2025,3,7,15,17,0,13,271.67
2090,2/13/2025,5,2,13,348,3,179,938.91
2091,2/13/2025,2,2,3,441,9,0,1012.99
2092,2/13/2025,3,5,1,325,3,5,219.83
2093,2/13/2025,2,8,3,624,7,20,100.38
2094,2/14/2025,3,9,15,1017,15,18,61.01
2095,2/14/2025,2,2,12,313,11,9,722.01
2096,2/14/2025,2,2,14,311,9,201,885.85
2097,2/14/2025,4,1,13,129,1,20,2096.79
2098,2/15/2025,1,1,20,119,2,4,1920
2099,2/15/2025,3,5,14,191,5,94,219.6
2100,2/15/2025,2,6,19,116,3,1,86.27
2101,2/15/2025,2,2,3,312,6,305,974.9
2102,2/16/2025,4,10,5,224,7,13,1340.09
2103,2/16/2025,4,1,19,184,2,7,2975.88
2104,2/16/2025,2,2,10,300,5,4,691.91
2105,2/17/2025,1,1,11,140,2,0,2273.33
2106,2/17/2025,3,9,15,1145,16,6,64.68
2107,2/17/2025,4,10,11,198,3,17,1163.06
2108,2/17/2025,2,6,12,135,7,1,73.43
2109,2/17/2025,1,7,4,16,0,12,259.33
2110,2/17/2025,3,9,20,858,13,16,66.94
2111,2/18/2025,2,6,13,120,3,163,208.93
2112,2/18/2025,5,2,19,260,3,1,597.81
2113,2/18/2025,5,2,13,441,4,10,1049.44
2114,2/18/2025,3,9,9,1003,6,125,134.75
2115,2/19/2025,5,3,11,4,0,78,352.31
2116,2/19/2025,2,8,16,948,21,10,74.94
2117,2/19/2025,2,2,1,402,4,12,942.24
2118,2/19/2025,5,2,20,433,11,3,1002.9
2119,2/19/2025,1,1,19,131,2,4,2136.62
2120,2/19/2025,2,6,19,124,4,49,123.57
2121,2/19/2025,3,7,18,15,0,1,199.22
2122,2/20/2025,5,3,8,4,0,14,264.5
2123,2/20/2025,1,7,3,12,0,8,179.59
2124,2/20/2025,2,8,10,943,6,149,198.74
2125,2/20/2025,2,6,14,115,5,19,84.09
2126,2/20/2025,5,3,13,4,0,115,352.68
2127,2/20/2025,1,1,18,134,1,9,2199.93
2128,2/20/2025,2,6,5,97,5,10,95.42
2129,2/21/2025,2,6,7,116,6,14,71.2
2130,2/21/2025,3,5,6,254,5,3,192.26
2131,2/21/2025,1,7,6,20,0,282,509.66
2132,2/21/2025,2,2,9,392,4,16,910.53
2133,2/21/2025,1,1,3,183,3,4,2963.91
2134,2/21/2025,4,1,12,166,6,8,2684.88
2135,2/22/2025,3,9,6,973,10,0,33.74
2136,2/22/2025,1,4,8,350,8,15,1543.31
2137,2/22/2025,3,5,12,256,9,5,174.13
2138,2/23/2025,1,7,5,18,0,0,255.38
2139,2/23/2025,4,10,12,187,7,13,1129.74
2140,2/23/2025,4,10,20,180,3,1,1071.36
2141,2/23/2025,3,5,2,166,4,18,143.33
2142,2/23/2025,3,5,5,278,8,12,208.31
2143,2/24/2025,2,2,11,452,6,11,1042.35
2144,2/24/2025,3,9,6,793,8,20,74.59
2145,2/24/2025,1,1,20,149,3,14,2415.16
2146,2/25/2025,2,6,8,107,4,16,100.53
2147,2/25/2025,1,7,17,10,0,12,154.99
